id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
724,59.0,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.451910565,0.404796043,33.30696962,5150.94289
725,90.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.509782413,0.460305334,37.67361372,6115.94707
726,559.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.566719686,0.453994528,39.09688443,6475.89456
727,143.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.508104246,0.45807618,36.14878201,5876.96001
728,749.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.622419314,0.516147572,43.93700206,8247.52116
729,203.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.488715892,0.445308404,34.02922281,5647.71226
730,516.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.500058984,0.444139023,35.17991165,5720.72316
731,161.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.395636151,31.43977899,4710.85865
732,595.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.505120461,0.450498441,35.88401108,6254.65511
733,546.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.599023157,0.499607522,41.93725753,7575.80124
734,618.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480072982,0.417908804,34.74417997,5556.3746
735,337.0,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.58492102,0.488527456,40.64163782,6754.44894
736,7.0,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.334593591,0.373012567,28.77346165,2452.68075
737,345.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494906594,0.448500516,35.46687387,5556.37228
738,479.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.490965919,0.442111609,35.51753863,5911.49359
739,711.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.442869304,0.424728104,32.514844,4899.11899
740,543.0,25.0,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.410253857,0.408171177,31.59741611,4225.96131
741,703.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.532303678,0.431201835,35.55891105,6132.99793
742,534.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.603524723,0.504716807,42.53222072,7556.10991
743,229.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.578889093,0.46618285,39.1606042,7963.93931
744,25.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.283055065,0.35441498,27.3454535,2688.02883
745,681.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.508991582,0.453119748,36.81673726,6491.22353
746,508.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.447668818,0.429150584,33.52074419,4913.22292
747,118.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.611725787,0.504526655,43.27597166,8211.0795
748,284.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583378727,0.483047479,40.39696854,7222.00462
749,133.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.492809568,0.448463132,34.66057255,5781.85965
750,254.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496618271,0.44252903,35.82485206,5767.17836
751,246.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508991582,0.455560504,36.84586824,6255.89064
752,441.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.62809913,0.513208594,43.28624094,8174.46338
753,598.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.426228043,0.396533319,33.33119375,4350.42467
754,402.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.520587192,0.433693695,35.18441169,6992.82314
755,12.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.466109593,0.423865656,33.94201411,5495.36535
756,614.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.490242145,0.419747673,34.87598919,5791.45673
757,342.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.564904359,0.460322355,37.27729673,6543.97182
758,569.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.4745752,0.427430828,35.11807556,6491.22353
759,302.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.576561833,0.477438541,39.15823782,8652.04334
760,559.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476054066,0.436865942,34.13758465,5556.3746
761,684.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.58492102,0.488005014,40.33534199,7340.46077
762,566.0,25.0,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.550116044,0.471249919,38.45252155,6569.24967
763,626.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.569713565,0.461903766,39.23039094,7617.39589
764,581.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.464365879,0.416537797,34.18362679,5205.3203
765,534.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.489723491,0.447536765,35.80706195,5649.03716
766,203.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583697575,0.488638858,40.33534199,7555.17159
767,486.0,25.0,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.447668818,0.423246366,33.31223192,4936.01177
768,576.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.466109593,0.434863988,34.13758465,5393.56434
769,454.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.619887727,0.535660479,43.54582537,7637.63338
770,579.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.519208599,0.451986086,37.03329756,6500.09778
771,361.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496176505,0.448608762,35.88512085,5665.2196
772,744.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.500207249,0.44549439,37.69400303,7411.17457
773,205.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.552071106,0.476382696,39.1606042,6615.69006
774,134.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.512802719,0.459224426,36.67877702,6107.38247
775,150.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.402052391,0.401275192,31.70230081,4641.00151
776,424.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.598645112,0.492693356,40.0282126,7560.20565
777,407.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.546174929,0.455614374,40.22738685,7071.61532
778,204.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.600435148,0.500653697,41.07457289,7565.10416
779,533.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.449875425,0.414710939,32.74377319,4858.24073
780,179.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.587319779,0.483787993,40.41794736,7016.89385
781,636.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.520756415,0.460795368,37.33160636,6190.66597
782,314.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.576469662,0.488112101,39.77346165,7608.62182
783,663.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.335529768,0.377566465,28.41793063,3998.05416
784,284.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.541564813,0.448256199,41.78031158,6848.62622
785,385.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.533820778,0.437354261,36.31114278,7080.04004
786,691.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.467156853,0.419851618,33.49849454,5234.74696
787,754.0,25.0,0.5,0.38,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.535877448,0.480779062,38.84880688,6117.4759
788,474.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.476202171,0.434863988,35.72398079,5747.56017
789,109.0,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.506742719,0.450498441,36.97636061,6465.37205
790,602.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.473458531,0.438586418,36.04777028,5552.72387
791,232.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.541564813,0.471249919,37.02177209,6846.00686
792,499.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.490320807,0.442952601,35.6972028,5954.51315
793,70.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.370946044,0.364725785,28.28409524,3998.05416
794,314.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.578114733,0.471592749,40.57450377,7181.42522
795,203.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.597060641,0.491124144,41.71941614,7800.50128
796,681.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.490320807,0.449545727,36.31114278,5663.06579
797,616.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.53434503,0.486632377,40.92210139,7434.34904
798,345.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.498793068,0.443889013,35.93380223,6409.14001
799,447.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.63346314,0.524904141,45.47838117,7924.51678
800,594.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.262139643,0.378528127,29.28433587,2625.26916
801,389.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.574796304,0.488638858,40.65549833,7502.24389
802,463.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.399193166,0.403204844,31.90931611,4489.22384
803,241.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.551564813,0.476928353,38.61011529,6361.48951
804,509.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.528518697,0.460264893,36.82816896,6960.10751
805,746.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.582604099,0.483047479,40.46221144,7231.02778
806,678.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.500207249,0.449077282,41.6216451,7016.89385
807,468.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.621376432,0.513585375,45.06919216,8157.23694
808,762.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.509158377,0.455880077,36.25124178,6098.11317
809,338.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.594206083,0.491124144,41.17642111,7532.82953
810,652.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.523276949,0.452027468,36.94898618,6880.7759
811,195.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.575237945,0.480382567,39.06314597,7181.42522
812,256.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.444908279,0.42403139,33.749712,4966.77945
813,663.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.407373541,0.409976946,31.06245643,4696.44394
814,658.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.426228043,0.410575532,33.33119375,4460.91457
815,572.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.496598201,0.447536765,35.90984596,5715.0084
816,221.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.392583006,0.402362581,30.73453761,4068.35066
817,65.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.52661476,0.463058596,37.74750888,6638.65649
818,762.0,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.518776342,0.453340965,37.32322478,6578.23522
819,247.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.645475445,0.524904141,45.20294287,8104.93497
820,290.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.421629852,0.414753539,32.41787171,4476.81146
821,551.0,25.0,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.340063353,0.383219703,30.7671091,3373.43684
822,71.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.530916639,0.463561831,37.25124178,6235.45278
823,742.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.589306067,0.483787993,40.7940564,7215.40971
824,617.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.404617089,0.409760795,31.60733169,4323.93099
825,437.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.483671436,0.446570029,35.48700839,6026.06365
826,158.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.517721232,0.456752669,37.03329756,6394.07791
827,460.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.435969213,0.431201835,32.9240208,4737.63925
828,484.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.517721232,0.465680233,37.78228845,6846.00686
829,486.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.479449351,0.43910209,31.59741611,5834.98164
830,143.0,12.5,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.498218761,0.44252903,35.88512085,5964.79111
831,743.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.521950271,0.452074913,36.97636061,5755.70016
832,557.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.587319779,0.486889324,40.37019338,7085.06308
833,535.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496618271,0.448597173,35.59821657,5018.45303
834,55.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.49368953,0.442865602,35.71826335,5711.85174
835,604.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.456503309,0.405558182,32.5102476,5552.72387
836,327.0,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.511750776,0.452143551,36.3623002,6707.59259
837,129.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.48180056,0.436865942,34.66057255,5449.4212
838,449.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.619887727,0.508131009,44.93700206,7920.06175
839,33.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.354086468,0.388819023,29.13659362,3269.27176
840,59.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.409987805,31.66559817,5236.03334
841,547.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.48180056,0.41951938,34.13758465,5462.13394
842,215.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.542170237,0.449239458,37.81761708,6986.80996
843,250.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.482854142,0.44959908,35.92331365,6347.56076
844,549.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.402838656,0.40248084,31.57410804,4162.76156
845,242.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.621810512,0.511053454,43.74980674,7825.87492
846,368.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.569713565,0.460796109,37.96058614,6569.24967
847,208.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480707687,0.437693166,34.80706195,5504.75083
848,232.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.410849197,0.417365455,32.41787171,4590.82334
849,395.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.607679197,0.501359058,42.97488159,6060.64149
850,435.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.559094277,0.478135139,39.1606042,7163.9441
851,689.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.507541905,0.429230513,35.97225667,6620.09877
852,376.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.593049003,0.498475898,41.94865711,7451.72563
853,769.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.506190323,0.457945593,36.95787336,5834.98164
854,736.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.528518697,0.431201835,35.48700839,6254.82922
855,611.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.473142233,0.439040667,34.66057255,5791.45673
856,613.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.635017998,0.520003767,44.72163541,8605.19995
857,589.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.556294925,0.441974474,37.7247238,7536.09687
858,410.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.496618271,0.442248924,35.57209886,5767.17836
859,500.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.490591944,0.44252903,35.51371293,5741.2103
860,290.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.524563481,0.456450549,36.16604354,6691.04322
861,467.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.623063206,0.511053454,43.28624094,8211.0795
862,233.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.552926828,0.471125278,38.05729766,6898.39095
863,757.0,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.43687052,0.413096652,32.84923819,4768.59437
864,771.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.434546355,0.419851618,31.44841986,4888.50303
865,752.0,25.0,0.5,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.495987728,0.441974474,35.11807556,5916.86224
866,466.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.542133036,0.463561831,37.62571268,6920.08427
867,151.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.490016595,0.444587916,35.55891105,5647.71226
868,611.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.464368945,0.412661872,33.60534043,5329.2632
869,202.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.424574228,0.392787396,31.13021301,4580.393
870,152.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.50706065,0.452143551,36.97636061,6098.11317
871,556.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.394441163,0.406869398,31.78225878,4334.84122
872,201.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.402052391,0.408038131,32.29905902,4710.85865
873,161.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.517721232,0.443192487,35.18441169,6187.95188
874,224.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.621810512,0.513208594,43.95536146,8254.05731
875,522.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426064568,0.414830175,32.9240208,4356.94587
876,639.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.425493214,0.397617195,31.44841986,4789.59697
877,61.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.496826261,0.447597174,35.27931173,5964.79111
878,545.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.517723246,0.454160581,37.67828481,6320.96112
879,266.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.498793068,0.448463132,33.3406292,5912.43376
880,340.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.5143032,0.457845739,36.97636061,6079.08526
881,285.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494677622,0.44252903,34.76957798,5794.89185
882,556.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.507541905,0.423865656,35.6026819,6347.56076
883,66.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.334593591,0.379871916,27.62154773,3182.69865
884,706.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.589622441,0.485989695,40.57450377,7400.77538
885,632.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.557250655,0.473993739,39.04659266,7417.81497
886,111.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.619887727,0.510839162,42.02254143,7933.30235
887,682.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.476202171,0.438669933,33.95797729,5439.4215
888,542.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.456503309,0.409862936,32.71791783,1945.53061
889,172.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583697575,0.486632377,40.81318096,7236.09025
890,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.449875425,0.426679269,33.48611213,4936.10558
891,272.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.613333283,0.50404651,42.05919357,7825.87492
892,449.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.533820778,0.483787993,40.37019338,7560.20565
